11,“我需要单位，不是单位需要我～”,2023年12月28日,"民大附小教联体附小早安声（后勤中心 龙熙彦） 前几天我因在球场上意外受伤，不得已请假在家休养。说实在话，这几天我过得真是有点难受，站不得走不得坐不得。但我心里更难受，我惦记着班上的学生，惦记着自己分管的工作，惦记着学生第一次参加无纸化测评，惦记着班级家长会，惦记着接下来的篮球赛…… 但是，我惦记的这些事情并没有因为我的缺席而受阻。由此，我想到了曾经在哪儿见到过的这句话：不是单位离不开你，是你离不开单位。 
民大附小，这所被省教育厅厅长点名表扬的学校的确“火”了。但我们作为附小人，在这些高光时刻，在这些荣耀面前，决不能迷失自己。要懂得是附小给了我们个人历练的平台，给了我们超越自己的勇气。我们个人需要内省，需要沉淀，需要感恩，需要珍惜。努力给自己“增高”，努力给自己“充电”，走出去要配得上学校赋予我们个人的影响力和话语权。 滴水融入大海，个人融入团队。个人是小草，附小就是大地；个人是小鸟，附小就是天空。有一种感情，叫我与学校共命运，有一种动力，叫我与学校共成长。维护自己的单位，维护自己的工作，维护自己的职业。在这样优秀的集体，每一个小我都要想一想，我为学校做了什么，自己要怎样才能在这样优秀的集体立足。虽然单位离得了我，但我要努力证明，我是附小的一员，定不辱附小人的身份和使命！ 早安，附小！"
12,“用心”,2024年1月3日,民大附小教联体附小早安声 (艺体中心 马斐霓） 世间万事，最难得的是“用心”二字。保持专注，用心做事，才能把事情做好；真心付出，用心呵护，才能收获真情。 前几天第一届“附小好声音”校园歌手大赛总决赛落下帷幕……整个比赛经历了班级海选、全校复赛的激烈角逐。附小宝贝们使出来浑身解数，杨京的《天之大》，声音干净恬静；徐语辰的《我是一只小青龙》，童真、俏皮；谭睿思的《唱支山歌给党听》，唱出了对党的热情；程梓涵的《童年》，带你回味难忘的校园时光；胡颢龄用《明天你好》，表达对陪伴6年师生和母校的爱。 回顾整场活动，虽然每一轮都会有选手淘汰，但孩子们都积极准备，力争展现自己最佳的状态。 其实能够入选“十佳”固然值得庆祝，但未能进入决赛的小歌手们同样让人钦佩。敢想敢唱，拿起话筒的那一刻你就是胜利者。 “附小好声音”校园歌手大赛不仅仅是一个歌唱比赛的舞台，它更是一个能让附小宝们煅练自我、相信自我、展示自我的舞台。 孩子们舞台上的最终表现以及啦啦队的激情呐喊让我看到了附小宝们全力以赴的“决心”，原来这种全力以赴是可以由内而外的散发、感染。 在附小人眼里，任何事务都只有“用心”二字。元旦晚会老师们百忙中排万难尽显才华；一年级家长会，班主任精心准备，任课教师字斟句酌研究讲话稿；无纸化测评，老师们创意策划、精心组织。这一切都是附小的常态。 我觉得对人对事都能用心的人，大多都有着积极乐观的心态。那些行过的桥、走过的路还有跨过的沟坎，都可以成为我们继续前行的铺垫。全身心投入生活，才能把日子过得热气腾腾。 早安附小！
13,“英雄”,2024年1月4日,民大附小教联体早安声（后勤中心 李俊华）民大附小的保安是一群特别的英雄。他们不是身着制服的警察，也不是光芒四射的老师，他们只是一群平凡的人，每天默默守护着校园的安全。然而，这个元旦，他们的表现让所有人眼前一亮。 由于岗位的特殊性，学校两个门随时都有人在岗值守，所以，脚受伤的赖师傅主动承担排练时间的值班任务，他头天值完夜班后不回家，继续在岗，等到其他人排练结束后再回家休息，另一个门则由传念主任和王琴老师承担值守任务，虽然上舞台只有四位师傅，但是背后还有坚实的后盾在默默支持！ 练习的过程中，几位年过五旬的老大哥遇到了许多困难和挑战：有的动作不协调，有的节奏感不强，有的记不住动作……但是他们并没有放弃，反而更加坚定了他们的决心。他们互相鼓励，相互帮助，每个人都尽自己的一份力量去克服困难。最终在元旦晚会上展现了风采，赢得了大家的热烈掌声和赞美。他们的舞蹈不仅仅是一种表演，更是一种精神的象征，一种团结的力量，一种对生活的热爱和对未来的期待。 这种热爱和期待不仅仅表现在舞台表演里，更是藏在他们平时的生活中：向师傅古筝吉他古琴信手拈来，吉他弹奏曾获一等奖，最近，他取得了乒乓球指导员证；赖师傅不仅写得一手好字，而且厨艺精湛，八大菜系不在话下；钟师傅的手就是行走的标准尺，曾经凭借手艺走南闯北；彭师傅是老年“爱豆”，唱跳全能，抖音达人；杨师傅沉稳内敛，风雨中巡逻，烈日下站岗，尽职尽责…… “生活细碎，万物成诗 。而我热烈的爱着——更多的时候，不是我生活多精致，而是我对生活有热情。 ”只要我们有决心，有勇气，就能像附小的保安师傅一样在生活中找到属于自己的舞台！ 早安！附小！！
14,“桂花香似故人来”,2024年1月8日,民大附小教联体早安声（党政办 杨华丽）上周，恩施日报推送了我校专题宣传短片——《桂花香似故人来》，一帧帧画面，一次次闪过脑海：向恒举老师深情地凝视着那棵老桂花树，仿佛在追寻过去的足迹；黄念萍老师微笑着站在教室门口，静静欣赏着自己的学生在讲台上绽放光彩；附小师生和老前辈们聚在桂花树下，笑声和话语交织成一幅温馨的画面。 很多读者都说，这个片子很感人。短片中的每一个瞬间，每一个笑脸，每一个拥抱，如同璀璨的星辰，点亮了我们内心的世界。尽管短片不足三分钟，却蕴含了无尽的深情和温暖。我反复品味了很久很久......我想，感动大家的，不止美美的画面，更多的是画面背后的故事！三尺讲台间，青葱课堂里，师恩润泽，幸福守候。那些成长的故事、陪伴的故事、坚守的故事、蜕变的故事......温暖了岁月，惊艳了时光。 这片土地上所发生的那些关于成长、陪伴、坚守的故事，不仅仅是我成长之旅中的一抹回忆，更是我人生的一笔财富。我是2012年调入桂花园小学的，那时我属于讲台上的“小白”。班主任经验不足，同年级组的林敏老师、陈国红老师、杨香慈老师手把手教我，罗校长也会给我一些做好家校工作的指引。刚开始，我带数学学科没经验，陈校长、胡艳平老师、李庚林老师会点对点带我。后来改为教语文学科，同年级组的文校长、钟丽老师也是不遗余力地引导我......回首过去，我何其有幸，遇到了那么多用爱书写教育故事的领导和同伴。以爱唤醒、携爱出发、为爱奔赴，我眼里的附小同事，待学生如此，待同伴也是如此。这已然成为了附小人的一种品格。也正因为有了他们的指引和帮助，我在教育的道路上才越走越坚定。 桂花香似故人来，桃李芬芳薪火传。凡心所向，素履以往，愿我们在附小这片教育热土上，初心不变，永葆热忱，不论年华、不负时光…… 早安附小！
15,“期末的忙碌……”,2024年1月9,"日
民大附小教联体早安声（教学中心 胡欢） 穿过斑斓的秋，转身遇见冬，在萧瑟的冬季，依然可见花开 。昨天行政会前，袁书记再次给行政团队重释校园文化。欢迎石前，那株腊梅开得正艳，星星点点的红，若有似无的香，刹那间满心欢喜。 临近期末，师生们快乐地忙碌着：师生读书活动的总结展示、学生“桂韵社团”的精彩展演、一二年级综合素养测评、考核科目的有序进行、素质报告单的填写……无不体现着双减背景下“五育并举”的落实落地。 一年级开展的名为“辰龙大闯关 趣玩无‘纸’境”的综合素养测评，分语文、数学、艺体三大板块十个关卡；二年级以“别样无纸笔 聚智集五福”为主题，分语文、数学、科学、劳动、艺体五大板块九个关卡开展游园会。活动中，附小宝们运用智慧完成任务，赢得属于他们的荣誉，也受到老师们、家长们的赞赏。 后两周，让我们继续蹲下身子和孩子们交流，这样的冬便有了更多的温度，记录下这些温暖的瞬间，伴孩子们健康成长。时光匆匆，有时候不妨停下来，看一看孩子们的笑脸，闻一闻冬日的花香，开启新的一天！早安，附小。"
16,“中国人民警察节”,2024年1月10日,民大附小教联体附小早安声（德育中心 肖君） 今天是第四个中国人民警察节，我要为人民的生命财产安全保驾护航的公安民警致敬！昨天，404海燕中队的孩子们走进舞阳坝派出所，开展了一场“寻访最美‘警’色，汲取榜样力量”的实践活动。孩子们以红领巾为名，向守护他们的公安民警表达了最深的敬意。 在派出所里，孩子们向民警们献上了红领巾，这是少先队员的最高荣誉。民警们也热情地展示了各种警用装备，让孩子们近距离了解警察的工作。在综合指挥室，警察阿姨播放了学校门口的监控录像，让孩子们真切地感受到警察叔叔一直在他们身边，默默地保护着他们。 民警们还亲切地回答了孩子们的问题，孩子们也为他们献上了诗朗诵和舞蹈表演，还送上了自己制作的礼物。黄所长被孩子们的朗诵深深打动，他说：“孩子们，你们朗诵得太好了，我都忍不住流泪了，真的很感动！”一同前往的班主任海燕老师也表示，孩子们在参观后的表现与排练时完全不同，这是真情实感的流露，是教室中无法达到的效果。 这次活动让孩子们更加深入地了解了警察的职责和付出。他们明白了，警察不仅是维护社会治安的重要力量，更是守护人民安全的忠诚卫士。正如我们常说的：“道理千万遍，不如亲身去体验。”希望孩子们在未来的日子里，能够将这份敬意和感激转化为学习的动力，成为对社会有用的人。也让孩子们认识到，参与这样的实践活动，不仅能让孩子们更加深入地了解社会，还能培养他们的团队协作、沟通交流等多方面的能力。 我们看到了一个非常有意义的场景：警察和孩子们在一起，共同度过了一个难忘的警察节。这种互动不仅增进了彼此的信任，还为孩子们树立了一个值得学习的榜样。未来，我们要有更多的类似活动，让孩子们能够走出教室，亲身去体验和感受生活的丰富多彩。不仅能够提高孩子们的学习兴趣，还能培养他们的社会责任感和公民意识。 回顾近期刷屏的美国的“流浪博士”，作为教育工作者不禁反思，单纯的分数并不能完全代表一个人的能力和价值。很多高分的博士生在毕业后，由于缺乏实际工作经验和生活技能，无法顺利融入社会。这种现象提醒我们，教育不能仅仅局限于书本知识的传授，更要注重培养学生的实践能力和综合素质。 总之，实践是检验真理的唯一标准。通过亲身参与实践活动，学生们能够更好地了解社会、认识自我，提升自己的综合素质和能力。这样，我们才能培养出既有知识又有实践经验的优秀人才，让我们共同努力，为孩子们的成长创造更好的条件！ 早安，附小！
17,“爱与责任”,2024年1月11日,民大附小教联体附小早安声（ 工会中心 尹建恩） “教育是一棵树摇动另一棵树，一朵云推动另一朵云，一个灵魂唤醒另一个灵魂。”这句话形象地揭示了教育的本质就是心灵之间的对话，是用人格塑造人格，用情操陶冶情操。每个学生就像是一片戈壁滩，作为教师一生的事业，就是让那里开满鲜花。最好的土壤，便是爱与责任。教育就是一场爱与责任的坚持。 高尔基说过：谁不爱孩子，孩子就不爱他，只有爱孩子的人才能教育孩子。可教育只有爱是不够的，还要有一颗对孩子负责的心。新时代，做四有好老师无疑是对爱与责任最好的诠释。坚定的理想信念是教育过程中爱与责任的基础，能够为孩子们接受良好教育提供思想与行动上的保障。有高尚的道德情操是教师以身作则，影响孩子思想道德的关键。有扎实学识要求我们教师随时要与时俱进，加强专业知识学习，加强教育思想更新，这是我们教育好学生不可缺少的能力。有仁爱之心要求教师应该充满爱心，对待学生如同对待自己孩子一样，用关怀和慈悲的心态去启迪学生的心智，建立师生之间的和谐关系。 当我们遇到特殊学生时，教师要学会改变了以前对待他的方法，多点交流、多些鼓励、多点赏识和表扬，慢慢培养孩子在班级的存在感。课堂上，对于不经常发言的同学，经常表扬他上课纪律好，让他开始尝试回答问题。作业有错时，耐心为他讲解；时刻在提醒自己多表扬孩子赏识孩子；课下多和孩子们聊天谈心，了解孩子们心理状态，及时解决孩子心理存在的小问题，培养孩子健康的心理；家校联手，当遇到特殊问题，我们需要做好家校沟通，共同解决孩子成长路上的问题；认真做好备教辅改考等教学常规每个环节……这都是教师对爱与责任最好的诠释。 爱在左，责任在右。走在教育路上，随时撒种，随时开花。在教育这片沃土里，用“爱”播种，用“责任”耕耘，用附小教师特有的教育情怀，静待每一个花开的日子。因为，教育是一场爱与责任的坚持。 早安，附小！
18,“成长”,2024年1月15日,"民大附小教联体早安声(党政办 周蜀利）: “灯光师准备、摄像师准备、音乐准备，我们的社团展演马上开始！""主持人闪亮登场。当音乐响起，在这个充满激情与活力的附小舞台上，孩子们用自信的微笑、曼妙的舞姿、挥动的鼓棒讲述着自己的故事，用音乐传递着童年的欢乐，更展现了追求梦想的勇气和决心。        上周末是附小2023年秋季学期""桂韵社团”展演的日子。陈校长、教学中心人员、社团老师、部分行政人员在校加班，周末都没有休息，台前幕后每一个环节都有他们忙碌的身影。正是因为他们的辛勤付出和无私奉献，才使得这次展演活动能够如期顺利地举行。在这里道一声:“你们辛苦了！”         
岁月缱绻，葳蕤生香。回想那些在老校区的时光，几十个学生挤在一间狭窄的教室里，老师们没有单独的办公区域，学生没有宽敞的活动场地。几年来，为全面落实“双减”政策，实现教育“多赢”，民大附小立足学校实际，从孩子的个性发展出发，积极探索“双减”背景下“一站式”课后服务“5+2³”升级版模式，组织开展了丰富多彩的社团活动，在提升学生综合素养的同时持续激发校园活力,努力让学校成为学生轻松学习和快乐生活的“始发站”和“终点站”，促进学生全面、健康成长，办人民满意的教育。如今，孩子们除了学习还能参加各种各样的艺体课程、社团活动，也有更多的时间开展课外阅读、户外活动和亲子活动，多么幸福啊！ 其中，我的孩子就是学校“双减”政策的受益者之一。音乐是开启心灵的钥匙。以前，我的孩子是一个十分内向，不爱交流，很不自信的人。自从加入了学校架子鼓社团，我发现他十分感兴趣，连吃饭、睡觉、走路都在打节拍。特别是有了几次登台表演的经历，他变得越来越自信、阳光。我很喜欢他在台上表演架子鼓的样子，特别有范儿。去年11月，他有幸在编程社团老师的带领下参加了2023乌镇国际教育机器人节暨ENJOY AI全球总决赛，来自中国、俄罗斯、美国、澳大利亚、埃塞俄比亚等全球五大洲，24个国家与地区，3~22岁精英机器人战队，15,000多名选手齐聚一堂，共同角逐ENJOY AI 2023赛季总冠军。这么大型的活动他还是第一次参加，兴奋不已，大开眼界。感谢学校提供这么好的平台，感谢社团老师的辛勤培育。相信只要孩子们坚持对自己热爱，勇敢坚强地走下去，他们一定会越来越棒，成长为自己喜欢的模样，加油！       校园是一首诗，书写灿烂的童年。教育减负，活力校园，乘“双减”之风，我们逐梦飞翔；缤纷社团，魅力课堂，扬“兴趣”之帆，我们为梦远航！  早安，我的附小！"
19,“崔家坝镇小学早安声”,2024年1月16日,民大附小教联体崔家坝镇小学早安声： 时光苒苒，岁月缓缓。来到学年尽头，全体老师都在梳理总结本学期的各项工作，总能在校园内外看到他们忙碌的身影。晚餐后，高年级办公室的老师还在加班加点地批改作业；周转房里，有中层干部还在剪视频、写美篇和写总结；校长办公室里，还有校长在电脑前敲打键盘的奋笔疾书；操场上，有老师抱着一沓作业匆匆赶往教室..... 操场上越来越多的地面彩绘连成一线，厕所墙壁上活泼好看的涂鸦，安装好的新厕所门儿，处处有老师们对学生的爱；老师们手写的一本本厚实的而字迹满满的阅读笔记，字字体现出老师们终身学习的读书之志；还有为一二年级准备的无纸化测评游园道具，个个都展现出素质教育的落地生根。 “心有繁花似锦，眼有星辰大海”，躬耕教坛，默默奉献，崔坝小学的教师2023年在民大附小的带领下书写了辉煌的篇章。致敬人生每一程笃定，笑迎前路每一段征程，无论过去经历了什么，记得带上你的善良和感恩，去遇见温暖和幸福，前方有路，未来可期。早安，崔小!
20,“花式评语”,2024年1月16日,民大附小教联体早安声（德育中心 田艳） 又是一年岁末至，岁月匆忙，叶落飘雪，一年又一年。 每学期末，民大附小都会上演一出“重头戏”——“花式评语”，也是老师们心心念念送给孩子们的一道“心灵彩虹”。今天教学中心正在组织核查素质报告单，忍不住多翻了几本，真是班班不同，班班精彩。忍不住先“剧透”一下。 细心的姗姗老师以姓氏打头，黄家女孩儿，刘家男孩儿……格外亲切！还分别用两个词语提炼出孩子的个性和优点，点点滴滴的成长都浓缩为评语里一字一句的温情。 刘家女孩：聪明伶俐 文静懂事 熙熙: 你温柔可爱，讨人喜欢。对于学习，你的态度不错，也努力付诸行动。老师希望你能学会碰到困难不要害 怕，要相信办法总比困难多。加油哦! --爱你的曹老师 阳光的阳阳老师以“龙”为主题，寄语学生“进步龙”“创造龙”“爱笑龙”“温暖龙”…… 送你一条“懂事龙”！ 小桐桐，因为喜欢，老师忍不住要叫你的呢称。你单纯活泼，聪慧可爱。是一个重情谊又黏人的小不点儿。你的奇思妙想，你的与众不同老师看在眼里喜在心上。越来越懂事越来越上进的桐桐，老师相信你会长成原野上的参天大树，成为栋梁之才！ --喜欢你的杨阳老师 温婉的燕子老师评语很“语文”。给每个孩子赠予一个成语，或寄托老师的祝福，或勉励孩子多阅读，或鼓励从小养成坚毅的品质…… 新一年期盼你: 披林撷秀 你有小家碧玉的气质，温柔文静有内涵。对待学习，长鸣警钟，时刻保持最佳状态。对待同学，你仁慈宽厚友善，深受大家喜爱。继续多展示自我，超越自我。盼你“秀外慧中”“披林撷秀”，在书海徜徉并多采撷精华，让灵魂变得更丰富有趣，以更优秀的姿态去学习。 ——爱你的向老师 再长的篇幅也罗列不完附小班主任走心的“花式评语”！我能想象，寒假开启，孩子们拿到这张充满期待与渴望的素质报告单时，被温暖紧紧包裹并充满了动力的模样。这份温暖，一定会在孩子们心里永远住着小星星；这份动力，也一定会鼓励孩子们在龙年做最好的“龙娃”，去看成长沿途每一道绚丽的风景，珍惜每一个路人，感恩每一份温暖。早安，附小！
21,“上课成瘾 幸福满满”,2024年1月18日,乐乐老师请产假，给了我一个全心全意做科任老师的机会。 昨天，到507班上课，孩子们课前一支歌时，我发现一个男同学头发比较长，我走过去凑近了说：你头发太长了～～要剪哦。等我回到讲台，我发现他不好意思，我以为我伤害到了他。我又跑过去对他一笑，故意稍大点声说：其实，你长得挺帅的。他笑了笑～～ 这件事其实过去了，我也没有在意。今天我再次走进507班，发现这个男孩就一直看着我（因为我有4个班，不记得是这个班），我突然想起，哦，我昨天说的就是他。我睁大眼睛望着他，你昨天回去剪头发了？他笑着点点头。 整节课，他都非常非常认真，积极回答问题。我还特意给了他两次机会发言。下课了，我叫他一起合影。同学们吃醋地问，为什么呀？我说他听我话呀。旁边一个女同学说，袁书记，你还记得我吗？我说我记得，就是社团课做扎染的小菇凉。她高兴地说，是的是的，我们也照一张。 507班的孩子们很活跃，有一个孩子基础比较差。每次最简单的问题，我都找他来回答。每次回答完，孩子们都给予热烈的掌声。当在我的课堂上，能给予后进生一种存在感和幸福感，我自我感觉特别好，所以幸福满满。我把每一次和孩子们的课堂时光都当做对教师职业幸福感的追寻。课堂最后几分钟我经常让孩子们给我打分，给他们自己也打分，他们经常给我打100分，我特别满足。特别是我第一次给506班、507班上完，他们还跑来问我:什么时候又上？好喜欢我又去上课。我高兴得不得了……因为他们，我潜下心来研究了五年级上册《道德与法治》，我给自己本学期的学科研究打了100分。 这一天很甜蜜。我回想起，我在思源实验学校做德育副校长时，建立了一个相册，叫“一个学生一个故事”。在这个相册里，有其他老师难管听的“小调皮”成了我的粉丝，也有非常喜欢我的“小迷妹迷弟”……其实影响孩子们的，或许就是我们老师用心的一分钟。我们的一个不经意就可能影响孩子们的一生。共勉！
22,“1.18”,2024年1月18日,民大附小教联体附小早安声（后勤中心 龙熙彦） 人，都有这样一个弱点，那就是喜欢别人的赞美，而不喜欢被人批评。 年轻的时候心高气傲，面对他人的批评常常认为是挑衅、找茬、刁难，很少安静地审视自己的错误。不惑之年，豁然开朗，才明白对你负责任的人才会批评你；认为你“孺子可教”的人才会批评你；真心待你的人才会批评你；愿意教你愿意带你愿意帮你进步的人才会批评你。 我们对待别人赞美与批评的态度，恰恰反映出我们自身的成熟与智慧。如果你十分在意夸奖而反感批评，那么说明你没有学会客观审视自身，你的自我意识还停留在需要别人认可的阶段。 诚然，甜言蜜语易得，肺腑之言难求。 生活中，人人都愿意说好听的话，因为不会得罪人。但我觉得愿意对你如实相告，批评你的人，更是用心对你好的人。批评的话，虽然不好听，但却最真心。如果有人愿意冒着吃力不讨好的风险来点醒你、批评你，请一定要好好珍惜。 “闻过则喜，闻善则拜”。感谢身边那些赞美你的人，更要感谢愿意批评你为你成长助力的人，他们是你生命中不可或缺的贵人。人生旅途中，能遇到这样的人，才能不断增加自己的才干，不断提高自己的能力，也才能真正遇见更好的自己。早安！附小！
23,“专注力、行动力、学习力”,2024年1月19日,"民大附小教联体附小早安声（党政办 兰晶） 真正厉害的人，都会置顶三种能力，专注力、行动力和学习力。 
专注力：不管是在生活中还是工作中，非常专注的人，他们拥有直面困境的韧劲和耐力，也有保持自我节奏的通透坚定。所以我羡慕那些能在工作与生活中找到平衡点的人。 
行动力：很多时候，我们之所以迟迟不行动，是因为畏难情绪。其实，做任何事情都会有挑战。如果我们能够把大目标细化为小目标，然后稳扎稳打，遇到困难解决困难，我们就会距离目标越来越近。这一点也是我最最欠缺的地方，每学期初都会想着把党建工作做到如何漂亮，到学期末总结时才发现离计划甚远。 
学习力：学习从来不是一件一劳永逸的事情，它应该是人生任何阶段都不可或缺的一种能力。一个人只有不断成长和进步，才能遇见更好的自己。提笔忘字，无从下手时才深感学习的重要性，那些华丽主任信手拈来的句子，可能我想破脑袋都没办法引用，此时才方恨少[叹气] 昨天，第二支部开展了组织生活会批评与自我批评。一是我直面自己缺点想问题做事情不够充分，不够全面，归根结底还是自身的能力不足，说的太多，想的太多，真正落实到行动上的却不多。二是别人指出我的缺点，这个世界上没有任何人必须包容你的坏情绪，你必须学会换位思考，以感同身受的德行，慎言笃行。 
做一个明媚爱笑的人，让自己的每一天都充满阳光，也给身边的家人和朋友带去好心情。心怀希望，保持乐观，脚踏实地，终究美好。早安附小！"
